1,0,452.00,208.00,27.00,68.00,1.000000,-1,-1,-1
1,1,293.00,151.00,61.00,174.00,1.000000,-1,-1,-1
1,2,223.00,181.00,36.00,104.00,1.000000,-1,-1,-1
2,0,452.00,208.00,27.00,68.00,1.000000,-1,-1,-1
2,1,293.00,151.00,61.00,174.00,1.000000,-1,-1,-1
2,2,223.00,181.00,36.00,104.00,1.000000,-1,-1,-1
3,0,452.00,210.00,25.00,66.00,1.000000,-1,-1,-1
3,1,293.00,151.00,64.00,180.00,1.000000,-1,-1,-1
3,2,223.00,179.00,38.00,108.00,1.000000,-1,-1,-1
4,0,450.00,212.00,27.00,66.00,1.000000,-1,-1,-1
4,1,295.00,149.00,66.00,182.00,1.000000,-1,-1,-1
4,2,221.00,179.00,38.00,108.00,1.000000,-1,-1,-1
5,0,448.00,212.00,29.00,66.00,1.000000,-1,-1,-1
5,1,299.00,147.00,66.00,188.00,1.000000,-1,-1,-1
5,2,221.00,183.00,40.00,106.00,1.000000,-1,-1,-1
6,0,450.00,210.00,27.00,70.00,1.000000,-1,-1,-1
6,1,304.00,140.00,65.00,195.00,1.000000,-1,-1,-1
6,2,219.00,181.00,40.00,112.00,1.000000,-1,-1,-1
7,0,448.00,211.00,29.00,70.00,1.000000,-1,-1,-1
7,1,304.00,139.00,70.00,202.00,1.000000,-1,-1,-1
7,2,217.00,178.00,42.00,118.00,1.000000,-1,-1,-1
8,0,448.00,216.00,29.00,65.00,1.000000,-1,-1,-1
8,1,306.00,137.00,80.00,208.00,1.000000,-1,-1,-1
8,2,217.00,182.00,40.00,112.00,1.000000,-1,-1,-1
9,0,450.00,214.00,25.00,69.00,1.000000,-1,-1,-1
9,1,312.00,135.00,93.00,216.00,1.000000,-1,-1,-1
9,2,217.00,181.00,42.00,116.00,1.000000,-1,-1,-1
10,0,450.00,212.00,29.00,70.00,1.000000,-1,-1,-1
10,1,312.00,138.00,98.00,223.00,1.000000,-1,-1,-1
10,2,215.00,179.00,46.00,120.00,1.000000,-1,-1,-1
11,0,451.00,215.00,27.00,67.00,1.000000,-1,-1,-1
11,1,321.00,136.00,89.00,233.00,1.000000,-1,-1,-1
11,2,216.00,179.00,44.00,125.00,1.000000,-1,-1,-1
12,0,456.00,216.00,28.00,69.00,1.000000,-1,-1,-1
12,1,333.00,131.00,85.00,240.00,1.000000,-1,-1,-1
12,2,221.00,178.00,43.00,128.00,1.000000,-1,-1,-1
13,0,461.00,217.00,26.00,68.00,1.000000,-1,-1,-1
13,1,350.00,122.00,73.00,251.00,1.000000,-1,-1,-1
13,2,225.00,180.00,37.00,131.00,1.000000,-1,-1,-1
14,0,459.00,216.00,27.00,68.00,1.000000,-1,-1,-1
14,1,356.00,113.00,85.00,264.00,1.000000,-1,-1,-1
14,2,219.00,176.00,47.00,136.00,1.000000,-1,-1,-1
