1,0,175.00,200.00,48.00,104.00,1.000000,-1,-1,-1
1,1,50.00,191.00,61.00,141.00,1.000000,-1,-1,-1
1,2,218.00,210.00,29.00,79.00,1.000000,-1,-1,-1
1,3,289.00,187.00,44.00,125.00,1.000000,-1,-1,-1
1,4,252.00,185.00,46.00,127.00,1.000000,-1,-1,-1
2,0,173.00,192.00,37.00,113.00,1.000000,-1,-1,-1
2,1,46.00,189.00,61.00,147.00,1.000000,-1,-1,-1
2,2,220.00,216.00,23.00,70.00,1.000000,-1,-1,-1
2,3,291.00,183.00,53.00,128.00,1.000000,-1,-1,-1
2,4,257.00,183.00,41.00,126.00,1.000000,-1,-1,-1
3,0,168.00,196.00,44.00,107.00,1.000000,-1,-1,-1
3,1,35.00,188.00,74.00,151.00,1.000000,-1,-1,-1
3,2,218.00,214.00,27.00,72.00,1.000000,-1,-1,-1
3,3,291.00,186.00,46.00,128.00,1.000000,-1,-1,-1
3,4,259.00,181.00,39.00,128.00,1.000000,-1,-1,-1
4,0,160.00,190.00,55.00,117.00,1.000000,-1,-1,-1
4,1,31.00,181.00,63.00,160.00,1.000000,-1,-1,-1
4,2,216.00,214.00,29.00,74.00,1.000000,-1,-1,-1
4,3,293.00,183.00,46.00,126.00,1.000000,-1,-1,-1
4,4,254.00,181.00,49.00,130.00,1.000000,-1,-1,-1
5,0,162.00,188.00,46.00,121.00,1.000000,-1,-1,-1
5,1,18.00,186.00,74.00,160.00,1.000000,-1,-1,-1
5,2,216.00,211.00,29.00,77.00,1.000000,-1,-1,-1
5,3,295.00,186.00,51.00,130.00,1.000000,-1,-1,-1
5,4,257.00,186.00,50.00,125.00,1.000000,-1,-1,-1
6,0,160.00,190.00,48.00,121.00,1.000000,-1,-1,-1
6,1,16.00,183.00,72.00,163.00,1.000000,-1,-1,-1
6,2,211.00,209.00,32.00,79.00,1.000000,-1,-1,-1
6,3,297.00,190.00,47.00,124.00,1.000000,-1,-1,-1
6,4,259.00,179.00,48.00,132.00,1.000000,-1,-1,-1
